timestamp,source,project_code,doc_type,title,url,filepath,status,notes
2026-03-11 11:16:32,worldbank,"UG-Uganda Eighth Poverty Reduction Support Credit -- P101232,UG-Uganda Ninth Poverty Reduction Support Credit -- P097325",Implementation Completion and Results Report,Uganda - Eighth and Ninth Poverty Reduction Credits Project : Uganda - Eighth and Ninth Poverty Reduction Credits Project ,http://documents.worldbank.org/curated/en/772461468113066085/pdf/ICR29590P101230C0disclosed020250140.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_UG-Uganda_Eighth_Poverty_Reduction_Support_Credit_--_P101232_UG-Uganda_Ninth_Poverty_Reduction_Support_Credit_--_P097325_Implementation_Completion_and_Results_Report_2014.pdf,failed,NA
2026-03-11 11:16:33,worldbank,RW-Eighth Poverty Reduction Support Financing -- P122247,Implementation Completion and Results Report,Rwanda - Eighth Poverty Reduction Support Financing Project,http://documents.worldbank.org/curated/en/522191468185037648/pdf/ICR2996-ICR-P122247-PUBLIC-Box391453B-Rwanda-PRSF-8-30Jul2014.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_RW-Eighth_Poverty_Reduction_Support_Financing_--_P122247_Implementation_Completion_and_Results_Report_2014.pdf,success,NA
2026-03-11 11:16:35,worldbank,KM-Comoros - Emergency Crises Response Project -- P120631,Implementation Completion and Results Report,Comoros - Emergency Crises Response Project,http://documents.worldbank.org/curated/en/346761467987911756/pdf/ICR3585-ICR-P120631-OUO-9-Box394828B.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_KM-Comoros_-_Emergency_Crises_Response_Project_--_P120631_Implementation_Completion_and_Results_Report_2015.pdf,success,NA
2026-03-11 11:16:37,worldbank,"MZ-Seventh Poverty Reduction Support Credit (PRSC7) -- P122470,MZ-Eighth Poverty Reduction Support Credit (PRSC8) -- P126226,MZ-Sixth Poverty Reduction Support Credit (PRSC6) -- P117234",Implementation Completion and Results Report,"Mozambique - Sixth, Seventh, and Eight Poverty Reduction Support Credit Project : Mozambique - Sixth, Seventh, and Eight Poverty Reduction Support Credit Project ",http://documents.worldbank.org/curated/en/828631468288077075/pdf/ICR27480ICR0Mo000PUBLIC00Box379788B.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_MZ-Seventh_Poverty_Reduction_Support_Credit_PRSC7_--_P122470_MZ-Eighth_Poverty_Reduction_Support_Credit_PRSC8_--_P126226_Implementation_Completion_and_Results_Report_2013.pdf,failed,NA
2026-03-11 11:16:40,worldbank,UG-Second  Northern Uganda Social Action Fund Project (NUSAF2) -- P111633,Implementation Completion and Results Report,Uganda - Second Northern Uganda Social Action Fund Project,http://documents.worldbank.org/curated/en/519571473187545154/pdf/ICR00003805-final-08312016.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_UG-Second_Northern_Uganda_Social_Action_Fund_Project_NUSAF2_--_P111633_Implementation_Completion_and_Results_Report_2016.pdf,success,NA
2026-03-11 11:16:42,worldbank,ET-Ethiopia Protection of Basic Services Program Phase II Project -- P103022,Implementation Completion and Results Report,Ethiopia - Second Phase of the Protection of Basic Services Program Project,http://documents.worldbank.org/curated/en/668611468029718524/pdf/ICR25740P103020IC0disclosed01080140.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_ET-Ethiopia_Protection_of_Basic_Services_Program_Phase_II_Project_--_P103022_Implementation_Completion_and_Results_Report_2013.pdf,success,NA
2026-03-11 11:16:45,worldbank,MW-Malawi Third Social Action Fund (MASAF 3) APL II (LDF Mechanism) -- P110446,Implementation Completion and Results Report,Malawi - Third Social Action Fund : two additional financings,http://documents.worldbank.org/curated/en/408041468299962455/pdf/ICR32210P1104460Box385455B00OUO090.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_MW-Malawi_Third_Social_Action_Fund_MASAF_3_APL_II_LDF_Mechanism_--_P110446_Implementation_Completion_and_Results_Report_2015.pdf,success,NA
2026-03-11 11:16:47,worldbank,ET-Tana & Beles Integrated Water Resources Development -- P096323,Implementation Completion and Results Report,Ethiopia - Tana  Beles Integrated Water Resources Development Project,http://documents.worldbank.org/curated/en/787461491426092187/pdf/P096323-TBIWRDP-ICR-Final-for-BOS-24FMAR17-03242017.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_ET-Tana_Beles_Integrated_Water_Resources_Development_--_P096323_Implementation_Completion_and_Results_Report_2017.pdf,success,NA
2026-03-11 11:16:50,worldbank,"UG-Uganda  Poverty Reduction Support Credit 6 -- P090219,UG-Uganda  Poverty Reduction Support Credit 5 -- P090881,UG-Seventh Poverty Reduction Support Credit (PRSC7) -- P101231",Implementation Completion and Results Report,"Uganda - Fifth, Sixth, and Seventh Poverty Reduction Support Credit Project",http://documents.worldbank.org/curated/en/534731468316985904/pdf/ICR11210P090881C0disclosed071221101.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_UG-Uganda_Poverty_Reduction_Support_Credit_6_--_P090219_UG-Uganda_Poverty_Reduction_Support_Credit_5_--_P090881_UG-Seven_Implementation_Completion_and_Results_Report_2010.pdf,failed,NA
2026-03-11 11:16:52,worldbank,"ET-Sustainable Land Management Project -- P107139,ET-ET-Sustainable Land Management Program  (FY08) -- P090789",Implementation Completion and Results Report,Ethiopia - Sustainable Land Management Project,http://documents.worldbank.org/curated/en/856611468244777857/pdf/ICR30740P107130C0disclosed030280140.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_ET-Sustainable_Land_Management_Project_--_P107139_ET-ET-Sustainable_Land_Management_Program_FY08_--_P090789_Implementation_Completion_and_Results_Report_2014.pdf,failed,NA
2026-03-11 11:16:55,worldbank,KE-Western Kenya CDD and Flood Mitigation Project -- P074106,Implementation Completion and Results Report,Kenya - Western Kenya Community Driven Development and Flood Mitigation Project,http://documents.worldbank.org/curated/en/706421481552765649/pdf/ICR-Main-Document-P074106-2016-09-27-10-01-12072016.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_KE-Western_Kenya_CDD_and_Flood_Mitigation_Project_--_P074106_Implementation_Completion_and_Results_Report_2016.pdf,success,NA
2026-03-11 11:16:58,worldbank,"MZ-Transfrontier Conservation Areas and Tourism Development Project -- P076809,MZ-Transfrontier Conservation Areas and Tourism Development Project -- P071465",Implementation Completion and Results Report,Mozambique - Transfrontier Conservation Areas and Tourism Development Project,http://documents.worldbank.org/curated/en/914311468323071341/pdf/ICR32980P0714600disclosed0120310140.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_MZ-Transfrontier_Conservation_Areas_and_Tourism_Development_Project_--_P076809_MZ-Transfrontier_Conservation_Areas_and_T_Implementation_Completion_and_Results_Report_2014.pdf,failed,NA
2026-03-11 11:17:00,worldbank,"TZ-Marine and Coastal Environment Management -- P082492,TZ-Marine and Coastal Environmental Management Project -- P084213",Implementation Completion and Results Report,Tanzania - Marine and Coastal Environment Management Project,http://documents.worldbank.org/curated/en/731531468312653784/pdf/ICR27540ICR0Ta000OUO0900Box379808B0.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_TZ-Marine_and_Coastal_Environment_Management_--_P082492_TZ-Marine_and_Coastal_Environmental_Management_Project_--_P08421_Implementation_Completion_and_Results_Report_2013.pdf,failed,NA
2026-03-11 11:17:02,worldbank,UG-Poverty Reduction Support Credit 4 -- P074082,Implementation Completion and Results Report,Uganda - Fourth Poverty Reduction Support Operation Project,http://documents.worldbank.org/curated/en/358281468311073770/pdf/35569.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_UG-Poverty_Reduction_Support_Credit_4_--_P074082_Implementation_Completion_and_Results_Report_2006.pdf,success,NA
2026-03-11 11:17:04,worldbank,"ZM-SEED Biodiversity -- P074258,ZM-Support  for Economic Expansion and Diversification (SEED) -- P071407",Implementation Completion and Results Report,Zambia - Support for Economic Expansion and Diversification Project,http://documents.worldbank.org/curated/en/466531468168869171/pdf/ICR22380P071400C0disclosed070310120.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_ZM-SEED_Biodiversity_--_P074258_ZM-Support_for_Economic_Expansion_and_Diversification_SEED_--_P071407_Implementation_Completion_and_Results_Report_2012.pdf,success,NA
2026-03-11 11:17:06,worldbank,"MG-Poverty Reduction Support Credit I -- P070999,MG-MG-Poverty Reduction Support Credit  II -- P083326,MG-Third Poverty Reduction Strategy Credit -- P096102",Implementation Completion and Results Report,"Madagascar - First, Second and Third Poverty Reduction Support Operation Project",http://documents.worldbank.org/curated/en/569761468087883661/pdf/ICR53701multip1IC010disclosed081261.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_MG-Poverty_Reduction_Support_Credit_I_--_P070999_MG-MG-Poverty_Reduction_Support_Credit_II_--_P083326_MG-Third_Poverty_R_Implementation_Completion_and_Results_Report_2008.pdf,failed,NA
2026-03-11 11:17:09,worldbank,MG-Poverty Reduction Support Credit I -- P070999,Implementation Completion and Results Report,Madagascar - Poverty Reduction Support Operation Project,http://documents.worldbank.org/curated/en/795511468091193626/pdf/34722.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_MG-Poverty_Reduction_Support_Credit_I_--_P070999_Implementation_Completion_and_Results_Report_2005.pdf,success,NA
2026-03-11 11:17:11,worldbank,"ET-FIRST POVERTY REDUCTION SUPPORT OPERATION -- P074014,ET-ET-PRSC 2 DPL (FY05) -- P077749",Implementation Completion and Results Report,Ethiopia - First and Second Poverty Reduction Support Operations Project,http://documents.worldbank.org/curated/en/230991468246405629/pdf/ICR0000376.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_ET-FIRST_POVERTY_REDUCTION_SUPPORT_OPERATION_--_P074014_ET-ET-PRSC_2_DPL_FY05_--_P077749_Implementation_Completion_and_Results_Report_2007.pdf,success,NA
2026-03-11 11:17:13,worldbank,UG-Third Poverty Reduction Support Credit -- P074081,Implementation Completion and Results Report,Uganda - Third Poverty Reduction Support Credit,http://documents.worldbank.org/curated/en/943481468760754804/pdf/28838.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_UG-Third_Poverty_Reduction_Support_Credit_--_P074081_Implementation_Completion_and_Results_Report_2005.pdf,success,NA
2026-03-11 11:17:16,worldbank,ET-Pastoral Community Development Project -- P075915,Implementation Completion and Results Report,Ethiopia - First Phase Pastoral Community Development Project,http://documents.worldbank.org/curated/en/660631468257057373/pdf/ICR8860P0759151C0disclosed071281091.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_ET-Pastoral_Community_Development_Project_--_P075915_Implementation_Completion_and_Results_Report_2009.pdf,success,NA
2026-03-11 11:17:19,worldbank,ZM-Emergency Drought Recovery Project -- P080612,Implementation Completion and Results Report,Zambia - Emergency Drought Recovery Project,http://documents.worldbank.org/curated/en/764531468169471865/pdf/34926.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_ZM-Emergency_Drought_Recovery_Project_--_P080612_Implementation_Completion_and_Results_Report_2006.pdf,success,NA
2026-03-11 11:17:21,worldbank,MG-Emergency Economic Recovery Credit -- P080345,Implementation Completion and Results Report,Madagascar - Emergency Economic Recovery Project,http://documents.worldbank.org/curated/en/704061468757180749/pdf/29567.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_MG-Emergency_Economic_Recovery_Credit_--_P080345_Implementation_Completion_and_Results_Report_2004.pdf,success,NA
2026-03-11 11:17:24,worldbank,MW-EMERGENCY DROUGHT RECOVERY PROJECT -- P080368,Implementation Completion and Results Report,Malawi - Emergency Drought Recovery Project,http://documents.worldbank.org/curated/en/900911468054569676/pdf/32298.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_MW-EMERGENCY_DROUGHT_RECOVERY_PROJECT_--_P080368_Implementation_Completion_and_Results_Report_2005.pdf,success,NA
2026-03-11 11:17:25,worldbank,UG-UG-N Uganda Soc Action Fund (FY03) -- P002952,Implementation Completion and Results Report,Uganda - Northern Uganda Social Action Fund Project,http://documents.worldbank.org/curated/en/417791468310732815/pdf/ICR12110P002951IC0disclosed03111101.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_UG-UG-N_Uganda_Soc_Action_Fund_FY03_--_P002952_Implementation_Completion_and_Results_Report_2009.pdf,success,NA
2026-03-11 11:17:28,worldbank,"UG-Protected Areas Management and Sustainable Use Project -- P065437,UG-Protected Areas Management and Sustainable Use GEF -- P075932",Implementation Completion and Results Report,Uganda - Protected Areas Management and Sustainable Use Project,http://documents.worldbank.org/curated/en/935991468108858479/pdf/ICR17420P065430C0disclosed010100120.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_UG-Protected_Areas_Management_and_Sustainable_Use_Project_--_P065437_UG-Protected_Areas_Management_and_Sustainable_Use_G_Implementation_Completion_and_Results_Report_2011.pdf,failed,NA
2026-03-11 11:17:29,worldbank,TZ-Lower Kihansi Environmental Management Project -- P073397,Implementation Completion and Results Report,Tanzania - Lower Kihansi Environmental Management Project,http://documents.worldbank.org/curated/en/904801468311085915/pdf/ICR20570P073390C0disclosed090180120.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_TZ-Lower_Kihansi_Environmental_Management_Project_--_P073397_Implementation_Completion_and_Results_Report_2011.pdf,success,NA
2026-03-11 11:17:32,worldbank,MG-Community Development Project -- P055166,Implementation Completion and Results Report,Madagascar - Community Development Project,http://documents.worldbank.org/curated/en/624281468054635854/pdf/ICR10950P055161C0Disclosed071271091.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_MG-Community_Development_Project_--_P055166_Implementation_Completion_and_Results_Report_2009.pdf,success,NA
2026-03-11 11:17:34,worldbank,ER-Emergency Reconstruction -- P044674,Implementation Completion and Results Report,Eritrea - Emergency Reconstruction Program Project,http://documents.worldbank.org/curated/en/872421468246907331/pdf/36161.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_ER-Emergency_Reconstruction_--_P044674_Implementation_Completion_and_Results_Report_2006.pdf,success,NA
2026-03-11 11:17:37,worldbank,ST-ST - Public Resource Management -- P069909,Implementation Completion and Results Report,Sao Tome and Prince - Public Resource Management Credit Project,http://documents.worldbank.org/curated/en/396571468781536611/pdf/29491.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_ST-ST_-_Public_Resource_Management_--_P069909_Implementation_Completion_and_Results_Report_2004.pdf,success,NA
2026-03-11 11:17:39,worldbank,TZ-Programmatic Structural Adjustment Credit  CR.no.3379-TA -- P002822,Implementation Completion and Results Report,Tanzania - Programmatic Structural Adjustment Credit (PSAC) Project,http://documents.worldbank.org/curated/en/541681468119654360/pdf/33788a.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_TZ-Programmatic_Structural_Adjustment_Credit_CR_no_3379-TA_--_P002822_Implementation_Completion_and_Results_Report_2005.pdf,success,NA
2026-03-11 11:17:40,worldbank,"MZ-Coastal and Marine Biodiversity Management Project -- P070305,MZ-Coastal and Marine Biodiversity Management Project -- P035919",Implementation Completion and Results Report,Mozambique - Coastal and Marine Biodiversity Management Project,http://documents.worldbank.org/curated/en/622701468286205289/pdf/ICR6440P07030510Box327426B01PUBLIC1.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_MZ-Coastal_and_Marine_Biodiversity_Management_Project_--_P070305_MZ-Coastal_and_Marine_Biodiversity_Management_Project_-_Implementation_Completion_and_Results_Report_2007.pdf,failed,NA
2026-03-11 11:17:43,worldbank,BI-BI Emergency Economic Recovery Credit -- P064556,Implementation Completion and Results Report,Burundi - Emergency Economic Recovery Project,http://documents.worldbank.org/curated/en/662101468743654593/pdf/26246.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BI-BI_Emergency_Economic_Recovery_Credit_--_P064556_Implementation_Completion_and_Results_Report_2004.pdf,success,NA
2026-03-11 11:17:45,worldbank,MZ-Flood Emergency Recovery Project -- P070432,Implementation Completion and Results Report,Mozambique - Flood Emergency Recovery Project,http://documents.worldbank.org/curated/en/431831468323993440/pdf/multi0page.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_MZ-Flood_Emergency_Recovery_Project_--_P070432_Implementation_Completion_and_Results_Report_2002.pdf,success,NA
2026-03-11 11:17:46,worldbank,GW-Second Emergency Food Security Support Project -- P148886,Implementation Completion and Results Report,Guinea-Bissau - Second Emergency Food Security Support Project,http://documents.worldbank.org/curated/en/738851468185945090/pdf/ICR3774-P148886-Box364877B-OUO-9.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_GW-Second_Emergency_Food_Security_Support_Project_--_P148886_Implementation_Completion_and_Results_Report_2016.pdf,success,NA
2026-03-11 11:17:48,worldbank,CM-The Agriculture Investment and Market Development Project -- P143417,Implementation Completion and Results Report,Cameroon - Agriculture Investment and Market Development Project,http://documents.worldbank.org/curated/en/827101646690439397/pdf/Cameroon-Agriculture-Investment-and-Market-Development-Project.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_CM-The_Agriculture_Investment_and_Market_Development_Project_--_P143417_Implementation_Completion_and_Results_Report_2022.pdf,success,NA
2026-03-11 11:17:49,worldbank,SN-SN:Casamance Development Pole Project -- P125506,Implementation Completion and Results Report,Senegal - Casamance Development Pole Project,http://documents.worldbank.org/curated/en/895711622209115132/pdf/Senegal-Casamance-Development-Pole-Project.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_SN-SN_Casamance_Development_Pole_Project_--_P125506_Implementation_Completion_and_Results_Report_2021.pdf,success,NA
2026-03-11 11:17:51,worldbank,CI-Cote d'Ivoire PRSC 1 -- P127449,Implementation Completion and Results Report,"Cote d'Ivoire - First, Second and Third Poverty Reduction Support Credit Project",http://documents.worldbank.org/curated/en/304361498738888574/pdf/ICR00003959-06202017.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_CI-Cote_d_Ivoire_PRSC_1_--_P127449_Implementation_Completion_and_Results_Report_2017.pdf,success,NA
2026-03-11 11:17:54,worldbank,LR-LR Smallholder Tree Crop Revitalization Support Project -- P113273,Implementation Completion and Results Report,Liberia - Smallholder Tree Crop Revitalization Support Project,http://documents.worldbank.org/curated/en/368291563296369584/pdf/Liberia-Smallholder-Tree-Crop-Revitalization-Support-Project.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_LR-LR_Smallholder_Tree_Crop_Revitalization_Support_Project_--_P113273_Implementation_Completion_and_Results_Report_2019.pdf,success,NA
2026-03-11 11:17:56,worldbank,TG-TG-Economic Recovery & Gov. Credit 5 -- P126897,Implementation Completion and Results Report,Togo - Fifth Economic Governance and Recovery Credit Project : Togo - Fifth Economic Governance and Recovery Credit Project ,http://documents.worldbank.org/curated/en/855161468312561193/pdf/ICR27840ICR0To00Box377354B00PUBLIC0.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_TG-TG-Economic_Recovery_Gov_Credit_5_--_P126897_Implementation_Completion_and_Results_Report_2013.pdf,success,NA
2026-03-11 11:17:58,worldbank,TD-Agriculture Production Support Project -- P126576,Implementation Completion and Results Report,Chad - Agriculture Production Support Project,http://documents.worldbank.org/curated/en/189061515169116579/pdf/ICR00004343-01022018.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_TD-Agriculture_Production_Support_Project_--_P126576_Implementation_Completion_and_Results_Report_2017.pdf,success,NA
2026-03-11 11:18:01,worldbank,"GH-Ghana Fourth Agriculture Development Policy Operation -- P122808,GH-Ghana Third Agriculture Development Policy Operation -- P122796",Implementation Completion and Results Report,Ghana - Third and Fourth Agriculture Development Policy Operation Project,http://documents.worldbank.org/curated/en/828301468251982429/pdf/ICR29280ICR0Gh000PUBLIC00Box379843B.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_GH-Ghana_Fourth_Agriculture_Development_Policy_Operation_--_P122808_GH-Ghana_Third_Agriculture_Development_Policy_Operat_Implementation_Completion_and_Results_Report_2013.pdf,failed,NA
2026-03-11 11:18:03,worldbank,TG-TG-Economic Recovery & Gov. Grant 4 -- P122806,Implementation Completion and Results Report,Togo - Fourth Economic Governance and Recovery Grant Project,http://documents.worldbank.org/curated/en/334041468119669006/pdf/ICR23960P122800C0disclosed070180120.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_TG-TG-Economic_Recovery_Gov_Grant_4_--_P122806_Implementation_Completion_and_Results_Report_2012.pdf,success,NA
2026-03-11 11:18:06,worldbank,BJ-Agricultural Productivity and Diversification -- P115886,Implementation Completion and Results Report,Benin - Agricultural Productivity and Diversification Project,http://documents.worldbank.org/curated/en/554661648476877233/pdf/Benin-Agricultural-Productivity-and-Diversification-Project.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BJ-Agricultural_Productivity_and_Diversification_--_P115886_Implementation_Completion_and_Results_Report_2022.pdf,success,NA
2026-03-11 11:18:08,worldbank,CI-Economic Governance & Recovery Grant  III -- P117281,Implementation Completion and Results Report,Cote d'Ivoire - Third Economic Governance and Recovery Grant Project,http://documents.worldbank.org/curated/en/669251468028745141/pdf/ICR22520P117280IC0disclosed02080120.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_CI-Economic_Governance_Recovery_Grant_III_--_P117281_Implementation_Completion_and_Results_Report_2012.pdf,success,NA
2026-03-11 11:18:10,worldbank,GW-European Union Food Crisis Rapid Response Facility Trust Fund -- P120214,Implementation Completion and Results Report,Guinea-Bissau - Emergency Food Security Support Project  : Guinea-Bissau - Emergency Food Security Support Project,http://documents.worldbank.org/curated/en/606411468252256432/pdf/ICR23170P120210C0disclosed070170120.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_GW-European_Union_Food_Crisis_Rapid_Response_Facility_Trust_Fund_--_P120214_Implementation_Completion_and_Results_Report_2012.pdf,success,NA
2026-03-11 11:18:14,worldbank,BF-Agricultural Productivity and Food Security Project -- P114236,Implementation Completion and Results Report,Burkina Faso - Agricultural Productivity and Food Security Project,http://documents.worldbank.org/curated/en/473361594310141972/pdf/Burkina-Faso-Agricultural-Productivity-and-Food-Security-Project.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BF-Agricultural_Productivity_and_Food_Security_Project_--_P114236_Implementation_Completion_and_Results_Report_2020.pdf,success,NA
2026-03-11 11:18:15,worldbank,"ML-ML-Fourth Poverty Reduction Support Credit -- P117270,ML-ML-Fifth Poverty Reduction Support Credit -- P122483,ML-Mali: Poverty Reduction Support Credit 3 -- P113451",Implementation Completion and Results Report,"Mali - Third, Fourth and Fifth Poverty Reduction Support Credits Project",http://documents.worldbank.org/curated/en/554761468052816046/pdf/ICR21270P113450C0disclosed070100120.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_ML-ML-Fourth_Poverty_Reduction_Support_Credit_--_P117270_ML-ML-Fifth_Poverty_Reduction_Support_Credit_--_P122483_ML-Mali_Implementation_Completion_and_Results_Report_2012.pdf,failed,NA
2026-03-11 11:18:17,worldbank,TG-Togo: Economic Recovery and Gov. Grant 2 -- P113456,Implementation Completion and Results Report,Togo - Second Economic Recovery and Governance Grant Project,http://documents.worldbank.org/curated/en/262581468173956706/pdf/ICR14470P113451IC0dislosed081231101.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_TG-Togo_Economic_Recovery_and_Gov_Grant_2_--_P113456_Implementation_Completion_and_Results_Report_2010.pdf,success,NA
2026-03-11 11:18:19,worldbank,CI-Cote d'Ivoire: Economic Governance & Recovery Grant (EGRG) II -- P112368,Implementation Completion and Results Report,Cote d'Ivoire - Second Economic Governance and Recovery Grant Project,http://documents.worldbank.org/curated/en/526461468243588335/pdf/ICR14830P112361Official0use0Only191.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_CI-Cote_d_Ivoire_Economic_Governance_Recovery_Grant_EGRG_II_--_P112368_Implementation_Completion_and_Results_Report_2010.pdf,success,NA
2026-03-11 11:18:21,worldbank,GW-Guinea Bissau--Food Price Crisis Response Program -- P113468,Implementation Completion and Results Report,Guinea-Bissau - Emergency Food Security Response Project,http://documents.worldbank.org/curated/en/113811468249912566/pdf/ICR30300P113460IC0disclosed06050140.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_GW-Guinea_Bissau--Food_Price_Crisis_Response_Program_--_P113468_Implementation_Completion_and_Results_Report_2014.pdf,success,NA
2026-03-11 11:18:24,worldbank,NG-THIRD NATIONAL  FADAMA  DEVELOPMENT  PROJECT  (FADAMA III) -- P096572,Implementation Completion and Results Report,Nigeria - Third National Fadama Development Project,http://documents.worldbank.org/curated/en/540261604338534589/pdf/Nigeria-Third-National-Fadama-Development-Project.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_NG-THIRD_NATIONAL_FADAMA_DEVELOPMENT_PROJECT_FADAMA_III_--_P096572_Implementation_Completion_and_Results_Report_2020.pdf,success,NA
