id,title,pdf_url,doc_date,doc_type,country,report_name,project_id,abstract,language,web_url
30944551,Implementation Completion and Results Report (ICR) Document - SUSTAINABLE LIVELIHOODS FOR RETURNEES AND HOST COMMUNITIES IN THE SENEGAL RIVER VALLEY - P132998,http://documents.worldbank.org/curated/en/915871553949284017/pdf/Implementation-Completion-and-Results-Report-ICR-Document-SUSTAINABLE-LIVELIHOODS-FOR-RETURNEES-AND-HOST-COMMUNITIES-IN-THE-SENEGAL-RIVER-VALLEY-P132998.pdf,2019-03-30T04:00:00Z,Implementation Completion and Results Report,"Western Africa,Mauritania",Implementation Completion and Results Report (ICR) Document - SUSTAINABLE LIVELIHOODS FOR RETURNEES AND HOST COMMUNITIES IN THE SENEGAL RIVER VALLEY - P132998,MR-SUSTAINABLE LIVELIHOODS FOR RETURNEES AND HOST COMMUNITIES IN THE SENEGAL RIVER VALLEY -- P132998,"Ratings of Sustainable Livelihoods for Returnees and Host Communities in the Senegal River Valley Project for Mauritania were as follows: outcome was satisfactory, Bank performance was satisfactory, and monitoring and evaluation quality was modest.  Some of the lessons learned include: (i) the importance of conducting a rigorous market assessment prior to vocational training; (ii) the value of carrying out a full-fledged cost-benefit analysis during appraisal to ensure economically sustainable livelihoods; (iii) complementing support for economic activities with basic social services; and (iv) clustering small farmers or community groups to promote economy of scale.",NA,http://documents.worldbank.org/curated/en/915871553949284017
30551949,"Guinea - Micro, Small and Medium Enterprises Development Project",http://documents.worldbank.org/curated/en/912101540571421713/pdf/icr00004346-08292018-636761018191043707.pdf,2018-08-29T04:00:00Z,Implementation Completion and Results Report,Guinea,"Guinea - Micro, Small and Medium Enterprises Development Project",GN-Guinea - MSME Development Project -- P128443,"The Micro, Small and Medium Enterprise (MSME) Development Project of Guinea had a moderately satisfactory overall outcome, a moderately satisfactory performance by the Bank and the monitoring and evaluation quality was modest. The lessons learned were: (1) Ownership, leadership, and support at all levels of the Government is key for successful implementation of the project. (2) Strong Institutional set up is key given the complicated, fragile, and low capacity setting. (3) Field team leadership is important in a fragile environment. (4) Improving the effectiveness of the institutions and developing instruments associated with the MSME development strategy is important in a fragile environment. (5) Deeper changes at restructuring would have higher impact. (6) Financial sustainability aspects need to be included early into the program design (7) In a fragile environment, the Results Framework needs to be simple and relevant.",NA,http://documents.worldbank.org/curated/en/912101540571421713
17713009,Cote d'Ivoire - Postconflict Reconstruction and Recovery Grant Project,http://documents.worldbank.org/curated/en/545021468261263616/pdf/ICR27510P122800C0disclosed050130130.pdf,2013-04-30T04:00:00Z,Implementation Completion and Results Report,Cote d'Ivoire,Cote d'Ivoire - Postconflict Reconstruction and Recovery Grant Project,CI-CI: Post-conflict Reconstruction and Recovery Grant (PCRRG) -- P122800,"Ratings for the Postconflict Reconstruction and Recovery Grant Project for Cote d'Ivoire were as follows: outcomes were moderately satisfactory; risk to development outcome was moderate; bank performance was satisfactory; and borrower performance was moderately satisfactory. Some lessons learned included: first, a country emerging from a prolonged and severe crisis can still achieve significant progress as long as its government demonstrates ownership and commitment to reform; second, rapid bank support to a country in a post conflict period can be effective in supporting the return to stability; third, the effectiveness of a Bank development policy  operation can be enhanced by its complementarities with other Bank financed operations and the efforts of other active donors in the reform areas; and fourth, when operations are prepared under difficult situations of  institutional and/or political fragility, it may be important to limit the number and ambition of intermediate outcomes indicators.",NA,http://documents.worldbank.org/curated/en/545021468261263616
33272137,Burkina Faso - Bagre Growth Pole Project,http://documents.worldbank.org/curated/en/909471626364231329/pdf/Burkina-Faso-Bagre-Growth-Pole-Project.pdf,2021-06-22T04:00:00Z,Implementation Completion and Results Report,Burkina Faso,Burkina Faso - Bagre Growth Pole Project,BF-Burkina Faso - Bagre Growth Pole Project -- P119662,"Ratings for the Bagre Growth Pole Project for Burkina Faso were as follows: outcome and Bank performance was moderately satisfactory and monitoring and evaluation (M and E) quality was substantial. Some lessons learned included: for very complex projects such as Bagrepole, a programmatic approach (i.e., several sequential projects over a period of 10-15 years under a program umbrella) may be more effective than a single, standalone operation. Large, complex projects require proper sequencing both at the project design and at implementation phases. The right combination of conditions (infrastructure, services, value chain, investment climate) must be in place before the private sector fully engages, and it is a long-term challenge. Good results can still be achieved if there are appropriate adjustments during implementation, including increased supervisory support from the World Bank Group (WBG). Credit schemes, such as Bagrepole’s matching grants program, may be effective for some businesses, even though some are constrained by their own contribution of 20 percent requirement. An impact evaluation is a good idea to reinforce project results especially in terms of its support to grow micro, small, and medium-sized enterprises (MSMEs) and create jobs, as well as the contribution of the project to designing similar interventions in other Sub-Saharan African countries. One very practical lesson from the project is to appreciate the importance of high-quality map generation throughout the life of a spatial project like Bagrepole. In general, a comprehensive communications strategy is needed for a project like Bagrepole. A complex, multi-dimensional project requires additional preparation time and the authorizing environment at the WBG needs to accommodate that extra time.",NA,http://documents.worldbank.org/curated/en/909471626364231329
30427609,"Congo, Republic of - Support to Economic Diversification Project",http://documents.worldbank.org/curated/en/588021537211934737/pdf/ICR00004020-09122018.pdf,2018-09-12T04:00:00Z,Implementation Completion and Results Report,"Congo, Republic of","Congo, Republic of - Support to Economic Diversification Project",CG-CG Rep. Support to Economic Diversification Project -- P118561,"The Support to Economic Diversification Project of the Republic of Congo had a moderately satisfactory overall outcome, a moderately satisfactory performance by the Bank and the monitoring and evaluation was modest. The lessons learned were: (1) When the realities of a fragile state, together with complicated political economy and macroeconomic conditions, are not taken into consideration neither when designing a project nor when steering it, this can critically affect project outcomes. (2) Importance of a “pilot-type” project for future WB operations in the Republic of Congo. (3) Instability at the PIU level and lack of appropriate technical staff can affect the timeliness of delivery of activities and ultimately the ability to analyze the impact of said activities. (4) Design of the Matching grant activity, including the number of steps in approval for the processing and overall method for management, caused delays in implementation of the activity and an inability for some approved firms to eventually participate. (5) The inclusion of such a large percentage to come from counterpart funding posed significant risks to achievement of project outcomes.",NA,http://documents.worldbank.org/curated/en/588021537211934737
12685805,Gambia - Public Sector Reform and Growth Grant Project,http://documents.worldbank.org/curated/en/967261468036258254/pdf/ICR15300P1073910disclosure081201101.pdf,2010-06-30T04:00:00Z,Implementation Completion and Results Report,"Gambia, The",Gambia - Public Sector Reform and Growth Grant Project,GM-Budget Support -- P107398,"Ratings for the Public Sector Reform and Growth Grant Project for Gambia were as follows: outcomes were satisfactory, the risk to development outcome was moderate, the Bank performance was satisfactory, and the borrower performance was also moderately satisfactory. Some lessons learned included: the participation of several donors in a multi-year program for budget support can increase the level of resources and focus them on a common objective but this arrangement is more vulnerable to annual changes in donor priorities and requires timely communication and coordination. The sequential donor financing of programmatic budget support is inherently more risky than co-financing of a single annual operation because planned resource allocations may change by the time the donor's annual program for a given country is approved. And this risk seems likely to have increased with the global economic downturn and shifting resource priorities. Measurable performance indicators aligned with the capacity of the Borrower are necessary but not sufficient elements of timely, effective Monitoring and Evaluation (M&E). It needs to be accompanied by a clear delineation of reporting responsibilities. The program document also specifies that even after disbursement of its single tranche, the Bank was to continue participating in annual reviews of the program. These reviews were to monitor reform actions, evaluate the impact of the reforms on the development objectives, and discuss strategic adjustments to the policy matrix taking into account the latest country developments, stakeholder support and alternative options for realizing the intended development objectives.",NA,http://documents.worldbank.org/curated/en/967261468036258254
16523021,"Benin - Supplemental Financing for the Sixth Poverty Reduction Support Credit Project : Benin - Supplemental Financing for the Fourth, Fifth, and Sixth Poverty Reduction Support Credit Project <BR>  ",http://documents.worldbank.org/curated/en/636241468003937709/pdf/ICR19410P096920C0disclosed070180120.pdf,2012-06-29T04:00:00Z,Implementation Completion and Results Report,Benin,Benin - Supplemental Financing for the Sixth Poverty Reduction Support Credit Project,"BJ-Fourth Poverty Reduction Strategy Credit -- P096928,BJ-BJ- Poverty Reduction Support Grant - PRSC 6 -- P117287,BJ-Fifth Poverty Reduction Support Grant-PRSC 5 -- P107498","Ratings for the Supplemental Financing for the Sixth Poverty Reduction Support Credit Project for Benin were as follows: outcomes were moderately satisfactory; risk to development outcome was moderate; Bank performance was moderately satisfactory; and borrower performance was also moderately satisfactory. Some lessons learned includes: stated objectives and monitored results indicators need to be realistic and focused on indicators that are attributable to Poverty Reduction Support Credit (PRSC) supported actions. Some of the indicators in the series were situated at a level where attribution was difficult, if not impossible, and where a variety of exogenous factors weighed far more heavily on the achievement, or non-achievement, of results than supported actions. It is clear that policy actions are often not enough to effect significant and sustainable change. While specific policy actions may be necessary to create an environment conducive to change, additional enabling interventions are also frequently required. An additional lesson learned may be that a PRSC series will be more effective if the reform agenda supported by the series goes deeper rather than broader. In addition to including key policy actions in the operation, it may be beneficial if supporting actions, those related to implementation measures or second generation reforms associated with the initial policy action, are also included in the operation in order to ensure increased effectiveness of the initial policy action. Coherence across prior actions and triggers is also important to ensuring the effectiveness and sustainability of supported reforms. Prior actions and triggers should be designed as a coherent, mutually reinforcing package of reforms that together contribute to intended results rather than as a disparate number of individual actions each with its own individual targeted result. It is helpful if the provision of the credit/grant could be closely aligned with the budget cycle. The fiscal constraints imposed by declining and uncertain revenue streams required that expenditures and revenues be closely matched in order to avoid burgeoning budget deficits. The series benefited from significant donor cooperation and coherence and this mutually strengthened donor influence with the Government and allowed for more effective engagement with the authorities.",NA,http://documents.worldbank.org/curated/en/636241468003937709
11581092,Togo - Economic Recovery and Governance Grant Project,http://documents.worldbank.org/curated/en/447631468119076637/pdf/ICR13010P110611C0disclosed012128191.pdf,2009-12-16T05:00:00Z,Implementation Completion and Results Report,Togo,Togo - Economic Recovery and Governance Grant Project,TG-TG-Economic Recovery and Governance Grant -- P110618,"Ratings for the Economic Recovery and Governance Grant (ERGG) Project for Togo were as follows: outcomes were moderately satisfactory, the risk to development outcome was substantial, Bank performance was satisfactory, and Borrower performance was also satisfactory. Some lessons learned included: close coordination with other development partners, both with regard to substance of the program and timing, has been indispensable to mitigate risks and improve the leverage in the policy dialogue. It also provided some scope for dividing responsibilities according to the main strengths of each partner. Coordination between the ERGG, the International Monetary Fund (IMF) Poverty Reduction and Growth Facility (PRGF) and the African Development Bank (AfDB) budget support operation created a critical mass and proved particularly important. Given the capacity bottlenecks in the country and the fragile political situation, it was necessary to ensure that the arrears clearance and development policy operation were accompanied by appropriately targeted technical assistance, by the Bank and other donors. In this case, the ERGG was supported by the low income countries under stress (LICUS) grants and the Financial Sector and Governance Reform Technical Assistance (TA) Project. In fragile country situations, it is particularly important to select a focused number of prior actions that are deemed essential to supporting the Government's broader reform program. Selectivity not only reduces transaction costs for the Government that is burdened by multiple management demands while the capacity is weak, but also increases the likelihood that these reforms are successfully implemented and the reform program moves forward.",NA,http://documents.worldbank.org/curated/en/447631468119076637
19884967,Mali - Rural Community Development Project,http://documents.worldbank.org/curated/en/310851468278726730/pdf/ICR31710P040650IC0disclosed07010140.pdf,2014-06-27T04:00:00Z,Implementation Completion and Results Report,Mali,Mali - Rural Community Development Project,ML-Rural Community  Development Project -- P040653,"Ratings for the Rural Community Development Project (PACR) for Mali were as follows: outcomes were satisfactory, the risk to development outcome was moderate, the Bank performance was satisfactory, and the Borrower performance was also satisfactory. Some lessons learned included: necessity for authorities to discuss and decide early on Project hosting arrangements. Government authorities need to be as proactive as possible on project hosting arrangements so as to discuss and decide on this critical aspect as soon as possible so that not only possible delays in project preparation can be avoided or significantly reduced but also ownership is fostered and stronger commitment of authorities early on. It is important to note that when a conflict situation does occur in any country, central institutions can be severely weakened. In this context, CDD approach and related projects are often among the few interventions that may still function. Experience has shown that CDD approach can play an important role in the reconciliation process between communities affected by the conflict. PACR approach and implementation procedures of the local productive initiative fund (LPIF) were critical to give more responsibility to the different actors, those of government institutions, but particularly at the community level. This allowed a better ownership of local investments and an increase of awareness for appropriate maintenance and sustainability.",NA,http://documents.worldbank.org/curated/en/310851468278726730
18811357,Guinea - Second National Rural Infrastructure Project,http://documents.worldbank.org/curated/en/377901468252641974/pdf/ICR17230REPLAC070Box382121B00OUO090.pdf,2013-12-24T05:00:00Z,Implementation Completion and Results Report,Guinea,Guinea - Second National Rural Infrastructure Project,GN-National Rural Infrastructure Project -- P065127,"Ratings for the Second National Rural Infrastructure Project for Guinea were as follows: outcomes were moderately unsatisfactory, the risk to development outcome was high, the Bank performance was moderately satisfactory, and the Borrower performance was moderately unsatisfactory. Some lessons learned included: the labor intensive maintenance components had strong ownership by project beneficiaries and the targeted length was entirely executed. This is because the beneficiaries of this particular component and local contractors worked together to ensure the implementation of labor intensive maintenance works. A well-functioning institutional arrangement for the project is a critical factor to ensure implementation success. In the case of the project, this risk should have been mitigated as part of the preparation process, even if it will have resulted in a delay in project approval. As the project implementation unit is a key to project implementation, earlier training program should have been put in place for project key staff. The project included an indicator on road maintenance while the project did not support this activity directly since it did not provide funding to the Road Maintenance Fund. This means that there is need for a careful selection of indicators and a need to ensure that sufficient leverage exists at the project level for some indicators and even reforms.",NA,http://documents.worldbank.org/curated/en/377901468252641974
6944248,Niger - Agro-Pastoral Export Promotion Project,http://documents.worldbank.org/curated/en/730701468291381375/pdf/35833.pdf,2006-06-29T04:00:00Z,Implementation Completion and Results Report,Niger,Niger - Agro-Pastoral Export Promotion Project,NE-Niger Agro-Pastoral Export Promotion Project -- P058730,"Ratings for the Agro-Pastoral Export Promotion Project for Niger were as follows: the outcome was unsatisfactory, the sustainability was unlikely, the institutional development impact was negligible, and the Bank and borrower performance were both unsatisfactory. Lessons learned from the project: A series of in-depth analyses of the selected sub-sectors should be conducted as part of project preparation to identify the key obstacles towards improved export performance. In integrated value chain approach should be adopted from the out start whereby support is provided to the different stakeholders in each selected sub-sector to develop and agree on a comprehensive strategy for achieving export growth. Grant support should be primarily for support services; grant support for physical investment should be provided only in cases where operators further down the value chain are unable to obtain financing from other sources. Project management should be contracted out to an independent team of experts who have been given decision making authority based on a detailed procedures manual, with ex-post controls by the Government. A rigorous monitoring and evaluation system should be developed as part of project preparation with as key element. It should be recognized that some value chains will require substantial private investment to achieve their full export potential. In future matching grant schemes, alternative means for managing grant resources need to be looked at including the possibility of contracting out the management of the scheme.",NA,http://documents.worldbank.org/curated/en/730701468291381375
34222049,Niger - Quality Data for Decision Making Project,http://documents.worldbank.org/curated/en/099122023174541949/pdf/BOSIB19eabf6b202b1bb8c1c4e7a776cc9d.pdf,2023-12-19T05:00:00Z,Implementation Completion and Results Report,Niger,NA,NE-Quality Data for Decision Making -- P165062,NA,NA,http://documents.worldbank.org/curated/en/099122023174541949
34437078,Cote d’Ivoire - Land Policy Improvement and Implementation Project,https://documents.worldbank.org/curated/en/099121624163099119/pdf/BOSIB-68ba3e86-3dd0-48e9-8ede-5c26baf46c57.pdf,2024-12-16T05:00:00Z,Implementation Completion and Results Report,Cote d'Ivoire,NA,CI-Cote d'Ivoire Land Policy Improvement and Implementation Project -- P157206,"Ratings for the Land Policy Improvement and Implementation Project for Cote d’Ivoire were as follows: outcome and Bank performance was satisfactory. Some lessons learned included: social inclusion was central to the success of Land Policy Improvement and Implementation Program (PAMOFOR), particularly through the introduction of the new clarification phase and formal land use contracts (LUCs). Sustained, high-level commitment and support from champions within the World Bank (WB) and government were critical to achieving the dual objectives of strengthening institutions while simultaneously delivering land records. Broader impacts, such as increased investment, productivity, and access to credit, often take time to materialize following land registration and typically depend on complementary reforms. However, the additional time, funding, and coordination invested in implementing the IE proved worthwhile, as it demonstrated early results that validate the Project’s theory of change (TOC). The project’s success was largely attributable to the digitization and streamlining of rural land registration procedures, which increased efficiency and scalability, and substantial counterpart financing, which is pivotal for sustainability.",NA,http://documents.worldbank.org/curated/en/099121624163099119
34365424,"Congo, Republic of - Integrated Public Sector Reform Project
",https://documents.worldbank.org/curated/en/099071624111054031/pdf/BOSIB-5c6a1921-f21f-46e2-8ca5-f380e5c06806.pdf,2024-06-30T04:00:00Z,Implementation Completion and Results Report,"Congo, Republic of",NA,CG-Integrated Public Sector  Reform Project -- P160801,"Ratings of Integrated Public Sector Reform Project for Congo, Republic of were as follows: outcome was satisfactory, Bank performance was moderately satisfactory, and monitoring and evaluation quality was substantial. Some of the lessons learned include: The implementation schedule of governance programs should be sufficiently long and flexible; Proper establishment and capacitation of the Project Coordination Unit (PCU) with clear institutional setup and labor division before effectiveness is critical; World Bank project leads should ideally be based in country to make them easily accessible to PCU/Project Implementation Unit (PIUs); High-level political commitment and champions of reform are vital elements for the project's success but can often be a vulnerability; For a low-capacity environment, from the onset, the project design should be simple and easy to follow with a clearly defined scope and theory of change; and On the rollout of digital systems, the project design should be comprehensive from end to end and strictly target the achievement of the ultimate outcomes and not outputs. 
",NA,http://documents.worldbank.org/curated/en/099071624111054031
34351088,Gabon - Statistical Development Project,https://documents.worldbank.org/curated/en/099062624235536118/pdf/BOSIB-ecc2d880-e3d9-4e59-9480-94318a7f05d2.pdf,2024-06-20T04:00:00Z,Implementation Completion and Results Report,Gabon,NA,GA-Gabon Statistical Development Project -- P157473,NA,NA,http://documents.worldbank.org/curated/en/099062624235536118
34101660,Niger - Climate Smart Agriculture Support Project,http://documents.worldbank.org/curated/en/099062323133039340/pdf/BOSIB0dfac86040930bafe033cf965410d2.pdf,2023-06-22T04:00:00Z,Implementation Completion and Results Report,Niger,NA,NE-Climate Smart Agriculture Support Project -- P153420,"Ratings for the Climate Smart Agriculture Support Project for Niger were as follows: outcome and Bank performance was satisfactory, and monitoring and evaluation (M and E) quality was substantial. Some lessons learned included: local governments can be good entry points for engaging on community initiatives regarding climate change adaptation, but their limitations need be adequately assessed at appraisal and constantly monitored during project implementation. An e-voucher system can be a useful tool in delivering agricultural input subsidies to the poor, but it requires a critical understanding of the political economy. A climate change adaptation program is a truly collaborative effort of different agencies. Several factors are critical for successful project outcomes in a fragile environment.",NA,http://documents.worldbank.org/curated/en/099062323133039340
32293366,Mali - Obsolete Pesticides Project,http://documents.worldbank.org/curated/en/144651596291704260/pdf/Mali-Obsolete-Pesticides-Project.pdf,2020-07-31T04:00:00Z,Implementation Completion and Results Report,Mali,Mali - Obsolete Pesticides Project,ML-Mali Obsolete Pesticides Disposal and Prevention Project -- P146247,"The overall outcome of the Obsolete Pesticides Project for Mali is moderately satisfactory, with satisfactory Bank performance and substantial monitoring and evaluation quality. The Project offers several lessons: 1. A highly skilled technical advisor on disposal operations to support the country on developing bidding documents, vetting bids, monitoring Environmental Management Plans (EMPs), and monitoring collection, transport, and site cleanup is essential; 2. Ambitious and complex data management systems always fall short; 3. Priorities for disposal, risk reduction, and prevention of future accumulation of stocks should be clearly prioritized in project design; 4. The Government’s ability to manage pesticides could be enhanced by mainstreaming the issue into the design of projects in other sectors rather than just in disposal projects; 5.  A sustainably-financed structure for pesticide management in Mali is essential for management over the long term and to avoid the re-accumulation of new OP (Obsolete Pesticide) stocks.",NA,http://documents.worldbank.org/curated/en/144651596291704260
33278112,Nigeria - Second Phase of the Rural Access and Mobility Project,http://documents.worldbank.org/curated/en/209941626693439816/pdf/Nigeria-Second-Phase-of-the-Rural-Access-and-Mobility-Project.pdf,2021-06-21T04:00:00Z,Implementation Completion and Results Report,Nigeria,Nigeria - Second Phase of the Rural Access and Mobility Project,NG-NG-RURAL ACCESS & MOBILITY PROJECT-Phase 2 -- P095003,"Ratings for the Second Phase of the Rural Access and Mobility Project for Nigeria were as follows: outcome and Bank performance was moderately satisfactory and monitoring and evaluation (M and E) quality was modest. Some lessons learned included: to maximize impact on agriculture, rural roads investments need to be supported by on and off-market interventions. Criteria for road selection are key determinant of success, for maximizing impact and for mitigating implementation challenges. When a project intervenes in diverse geographical areas, a differentiated approach for each state is recommended to best adapt technical responses and budgets. The phasing of the road rehabilitation work was intended to allow project implementation units (PIUs) to learn in phase one and provide lessons for phase two. In capacity-constrained environments, recourse to delegated project management can facilitate implementation and allow implementing agencies to focus on their core competencies. The community-based road maintenance experience has demonstrated the interest of communities in participating in road maintenance and their capacity to perform basic maintenance works. The project has initiated new practices and provided necessary tools for better road asset management of rural roads in the four participating states, but it is unclear whether the momentum will continue after the project ends.",NA,http://documents.worldbank.org/curated/en/209941626693439816
34332658,Togo - Agricultural Sector Support Project,http://documents.worldbank.org/curated/en/099920006032429926/pdf/SECBOS1278508309184b3108757f55d556.pdf,2021-06-17T04:00:00Z,Implementation Completion and Results Report,Togo,NA,TG-Togo Agricultural Sector Support Project -- P118045,NA,NA,http://documents.worldbank.org/curated/en/099920006032429926
32209929,Ghana - Second Land Administration Project,http://documents.worldbank.org/curated/en/359771593704416028/pdf/Ghana-Second-Land-Administration-Project.pdf,2020-06-18T04:00:00Z,Implementation Completion and Results Report,Ghana,Ghana - Second Land Administration Project,GH-Land Administration Project - 2 -- P120636,"Ratings for the Second Land Administration Project for Ghana were as follows: outcome and Bank performance was moderately satisfactory and monitoring and evaluation (M and E) quality was modest. Some lessons learned included: it is necessary to prepare and consider lessons from previous projects prior to finalizing the preparation of the next phase. Land projects are complex, expensive, and time consuming but highly beneficial if they are successfully completed. Major information technology (IT) systems are notorious for not being completed within a five-year project cycle. The process of customary land demarcation and surveying was expensive and complex. It is not clear that the benefits outweighed the costs, and the process brought to light a boundary conflict that was previously dormant.",NA,http://documents.worldbank.org/curated/en/359771593704416028
30588517,Ghana - Second Land Administration Project : Ghana - Second Phase of Land Administration Project,http://documents.worldbank.org/curated/en/412551541437704397/pdf/icr00004453-10192018-636767929161934903.pdf,2018-10-19T04:00:00Z,Implementation Completion and Results Report,Ghana,Ghana - Second Land Administration Project,GH-Land Administration Project - 2 -- P120636,"Ratings for the Second Land Administration Project for Ghana were as follows: outcome and Bank performance was moderately satisfactory and monitoring and evaluation (M and E) quality was modest. Some lessons learned included: it is necessary to prepare and consider lessons from previous projects prior to finalizing the preparation of the next phase. Land projects are complex, expensive, and time consuming but highly beneficial if they are successfully completed. Major information technology (IT) systems are notorious for not being completed within a five-year project cycle. The process of customary land demarcation and surveying was expensive and complex. It is not clear that the benefits outweighed the costs, and the process brought to light a boundary conflict that was previously dormant.",NA,http://documents.worldbank.org/curated/en/412551541437704397
30572859,Ghana - Second Land Administration Project,http://documents.worldbank.org/curated/en/688191541086721133/pdf/Ghana-Second-Land-Administration-Project.pdf,2018-10-19T04:00:00Z,Implementation Completion and Results Report,Ghana,Ghana - Second Land Administration Project,GH-Land Administration Project - 2 -- P120636,"Ratings for the Second Land Administration Project for Ghana were as follows: outcome and Bank performance was moderately satisfactory and monitoring and evaluation (M and E) quality was modest. Some lessons learned included: it is necessary to prepare and consider lessons from previous projects prior to finalizing the preparation of the next phase. Land projects are complex, expensive, and time consuming but highly beneficial if they are successfully completed. Major information technology (IT) systems are notorious for not being completed within a five-year project cycle. The process of customary land demarcation and surveying was expensive and complex. It is not clear that the benefits outweighed the costs, and the process brought to light a boundary conflict that was previously dormant.",NA,http://documents.worldbank.org/curated/en/688191541086721133
27520760,Africa - First Phase of West Africa Regional Fisheries Program Project,http://documents.worldbank.org/curated/en/671791496156189517/pdf/ICR-Main-Document-P106063-2017-05-15-22-01-05252017.pdf,2017-05-12T04:00:00Z,Implementation Completion and Results Report,Western Africa,Africa - First Phase of West Africa Regional Fisheries Program Project,"3W-West Africa Regional Fisheries Program -- P106063,3W-West Africa Regional Fisheries Program -- P108941","Ratings for First Phase of West Africa Regional Fisheries Program Project for Africa were as follows: outcomes were moderately satisfactory, GEO outcomes were moderately satisfactory, risk to development outcome was moderate, risk to GEO outcome was moderate, Bank performance was moderately satisfactory, and Borrower performance was moderately satisfactory. Some lessons learned included: (i) Reforming the fisheries sector to generate lasting benefits requires an incremental approach and commitment over time; (ii) Political commitment and incentives play a key role in the success of reforms; (iii) Enhancing the size and efficiency of the post-harvest segment of the fishery value chain should wait until reforms are sufficiently advanced and government capacity is sufficiently strengthened; (iv) Community-led fisheries management is an effective mechanism for reducing fishing effort in the artisanal segment that requires substantial time and know-how to succeed; (v) Regional project results are likely to improve by partnering with relevant regional organizations provided sufficient allocation of resources; and (vi) Finally, multi-country/regional projects require sufficient staff and budget to ensure adequate implementation support in each of the participating countries.",NA,http://documents.worldbank.org/curated/en/671791496156189517
33981751,"Guinea - First Fiscal Management, Competitiveness, and Energy Reform Development Policy Financing Project
",http://documents.worldbank.org/curated/en/099620001182347006/pdf/BOSIB08862d663045099c404ebab2470d59.pdf,2022-10-31T04:00:00Z,Implementation Completion and Results Report,Guinea,NA,"GN-Guinea First Fiscal Management, Competitiveness, and Energy Reform DPF -- P166322","Some of the lessons learned in First Fiscal Management, Competitiveness, and Energy Reform Development Policy Financing Project of Guinea were as follows: (i) Sectoral diversification can help hedge against high political and governance risk, however there are tradeoffs with capacity constraints; (ii) The drawbacks of a low-capacity environment can be partly overcome by well-coordinated partnerships and complementary operations; (iii) Assuring sound results indicators while controlling for cofounding factors polluting results measurement is crucial; and (iv) In a low ‘monitoring and evaluation’ capacity context, selecting comprehensive, well-defined, and already regularly published indicators should be prioritized.
",NA,http://documents.worldbank.org/curated/en/099620001182347006
40004837,Nigeria - Nigeria for Women Project,https://documents.worldbank.org/curated/en/099040225180017355/pdf/BOSIB-81fbcbbb-1685-4010-9971-8ed20f055382.pdf,2025-04-02T04:00:00Z,Implementation Completion and Results Report,Nigeria,NA,NG-Nigeria For Women Project -- P161364,"Ratings for the Nigeria for Women Project (NFWP) were as follows: outcome was moderately satisfactory, Bank performance was satisfactory, and monitoring and evaluation (M and E) quality was substantial. Some lessons learned included: the NFWP was a pilot designed to test Women Affinity Group (WAGs’) ability to promote women’s social and economic empowerment at the community and household levels, in line with the economic recovery and growth plan. Beyond their critical savings and loans activities, WAGs can also tackle broader challenges. The WAG system should eventually foster women’s full financial inclusion through commercial banks. WAGs are not one-time projects, but a first phase of larger programs or Series of Projects (SOPs). Providing grants to WAGs to establish revolving funds as a permanent feature of WAG financial operations, as opposed to individual microgrants to WAG members, is more efficient. WAGs offer a platform for supporting social services more extensively.",NA,http://documents.worldbank.org/curated/en/099040225180017355
32482445,Central African Republic - First and Second State Consolidation Development Program,http://documents.worldbank.org/curated/en/528161602602657710/pdf/Central-African-Republic-First-and-Second-State-Consolidation-Development-Program.pdf,2020-09-25T04:00:00Z,Implementation Completion and Results Report,Central African Republic,Central African Republic - First and Second State Consolidation Development Program,CF-State Consolidation Development Program 2 -- P164442,"Ratings of First and Second State Consolidation Development Program for Central African Republic were as follows: outcomes were moderately satisfactory, risk to development outcome was high, Bank performance was satisfactory, and Borrower performance was moderately satisfactory. Some of the lessons learned include: (i) In a fragility context, with limited institutional capacity, and competing priorities, focusing on a set of core reforms and coordinating interventions across donors and within WB portfolio, bring better results; (ii) Support to reforms should go beyond the adoption of the policy measures and have longer term outlook toward their implementation; (iii) Belonging to a monetary union can help mitigate the effect of crisis on monetary framework; (iv) Significant investment on Monitoring and Evaluation (M&E) is needed in support of development policy operations;  and (v) The definition of targets and objectives in context of fragility and weak institutional capacity should be made conservatively.",NA,http://documents.worldbank.org/curated/en/528161602602657710
